,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
248,ball,1,37.6,Australia,CL White,RT Ponting,R Ashwin,1.0,0.0,,,India_Australia,2011/03/24
249,ball,1,38.1,Australia,CL White,RT Ponting,Yuvraj Singh,0.0,0.0,,,India_Australia,2011/03/24
250,ball,1,38.2,Australia,CL White,RT Ponting,Yuvraj Singh,0.0,0.0,,,India_Australia,2011/03/24
251,ball,1,38.3,Australia,CL White,RT Ponting,Yuvraj Singh,1.0,0.0,,,India_Australia,2011/03/24
252,ball,1,38.4,Australia,RT Ponting,CL White,Yuvraj Singh,6.0,0.0,,,India_Australia,2011/03/24
253,ball,1,38.5,Australia,RT Ponting,CL White,Yuvraj Singh,0.0,0.0,,,India_Australia,2011/03/24
254,ball,1,38.6,Australia,RT Ponting,CL White,Yuvraj Singh,4.0,0.0,,,India_Australia,2011/03/24
255,ball,1,39.1,Australia,CL White,RT Ponting,MM Patel,0.0,0.0,,,India_Australia,2011/03/24
256,ball,1,39.2,Australia,CL White,RT Ponting,MM Patel,1.0,0.0,,,India_Australia,2011/03/24
257,ball,1,39.3,Australia,RT Ponting,CL White,MM Patel,4.0,0.0,,,India_Australia,2011/03/24
258,ball,1,39.4,Australia,RT Ponting,CL White,MM Patel,0.0,0.0,,,India_Australia,2011/03/24
259,ball,1,39.5,Australia,RT Ponting,CL White,MM Patel,0.0,0.0,,,India_Australia,2011/03/24
260,ball,1,39.6,Australia,RT Ponting,CL White,MM Patel,0.0,0.0,,,India_Australia,2011/03/24
261,ball,1,40.1,Australia,CL White,RT Ponting,SR Tendulkar,0.0,0.0,,,India_Australia,2011/03/24
262,ball,1,40.2,Australia,CL White,RT Ponting,SR Tendulkar,1.0,0.0,,,India_Australia,2011/03/24
263,ball,1,40.3,Australia,RT Ponting,CL White,SR Tendulkar,2.0,0.0,,,India_Australia,2011/03/24
264,ball,1,40.4,Australia,RT Ponting,CL White,SR Tendulkar,0.0,0.0,,,India_Australia,2011/03/24
265,ball,1,40.5,Australia,RT Ponting,CL White,SR Tendulkar,0.0,0.0,,,India_Australia,2011/03/24
266,ball,1,40.6,Australia,RT Ponting,CL White,SR Tendulkar,1.0,0.0,,,India_Australia,2011/03/24
267,ball,1,41.1,Australia,RT Ponting,CL White,Z Khan,1.0,0.0,,,India_Australia,2011/03/24
268,ball,1,41.2,Australia,CL White,RT Ponting,Z Khan,0.0,0.0,caught and bowled,CL White,India_Australia,2011/03/24
269,ball,1,41.3,Australia,DJ Hussey,RT Ponting,Z Khan,0.0,0.0,,,India_Australia,2011/03/24
270,ball,1,41.4,Australia,DJ Hussey,RT Ponting,Z Khan,4.0,0.0,,,India_Australia,2011/03/24
271,ball,1,41.5,Australia,DJ Hussey,RT Ponting,Z Khan,1.0,0.0,,,India_Australia,2011/03/24
272,ball,1,41.6,Australia,RT Ponting,DJ Hussey,Z Khan,0.0,0.0,,,India_Australia,2011/03/24
273,ball,1,42.1,Australia,DJ Hussey,RT Ponting,R Ashwin,0.0,0.0,,,India_Australia,2011/03/24
274,ball,1,42.2,Australia,DJ Hussey,RT Ponting,R Ashwin,1.0,0.0,,,India_Australia,2011/03/24
275,ball,1,42.3,Australia,RT Ponting,DJ Hussey,R Ashwin,1.0,0.0,,,India_Australia,2011/03/24
276,ball,1,42.4,Australia,DJ Hussey,RT Ponting,R Ashwin,1.0,0.0,,,India_Australia,2011/03/24
277,ball,1,42.5,Australia,RT Ponting,DJ Hussey,R Ashwin,1.0,0.0,,,India_Australia,2011/03/24
278,ball,1,42.6,Australia,DJ Hussey,RT Ponting,R Ashwin,0.0,0.0,,,India_Australia,2011/03/24
279,ball,1,43.1,Australia,RT Ponting,DJ Hussey,Z Khan,0.0,0.0,,,India_Australia,2011/03/24
280,ball,1,43.2,Australia,RT Ponting,DJ Hussey,Z Khan,0.0,0.0,,,India_Australia,2011/03/24
281,ball,1,43.3,Australia,RT Ponting,DJ Hussey,Z Khan,1.0,0.0,,,India_Australia,2011/03/24
282,ball,1,43.4,Australia,DJ Hussey,RT Ponting,Z Khan,4.0,0.0,,,India_Australia,2011/03/24
283,ball,1,43.5,Australia,DJ Hussey,RT Ponting,Z Khan,4.0,0.0,,,India_Australia,2011/03/24
284,ball,1,43.6,Australia,DJ Hussey,RT Ponting,Z Khan,1.0,0.0,,,India_Australia,2011/03/24
285,ball,1,44.1,Australia,DJ Hussey,RT Ponting,Harbhajan Singh,1.0,0.0,,,India_Australia,2011/03/24
286,ball,1,44.2,Australia,RT Ponting,DJ Hussey,Harbhajan Singh,4.0,0.0,,,India_Australia,2011/03/24
287,ball,1,44.3,Australia,RT Ponting,DJ Hussey,Harbhajan Singh,0.0,0.0,,,India_Australia,2011/03/24
288,ball,1,44.4,Australia,RT Ponting,DJ Hussey,Harbhajan Singh,0.0,1.0,,,India_Australia,2011/03/24
289,ball,1,44.5,Australia,RT Ponting,DJ Hussey,Harbhajan Singh,2.0,0.0,,,India_Australia,2011/03/24
290,ball,1,44.6,Australia,RT Ponting,DJ Hussey,Harbhajan Singh,1.0,0.0,,,India_Australia,2011/03/24
291,ball,1,44.7,Australia,DJ Hussey,RT Ponting,Harbhajan Singh,1.0,0.0,,,India_Australia,2011/03/24
292,ball,1,45.1,Australia,DJ Hussey,RT Ponting,Z Khan,1.0,0.0,,,India_Australia,2011/03/24
293,ball,1,45.2,Australia,RT Ponting,DJ Hussey,Z Khan,1.0,0.0,,,India_Australia,2011/03/24
294,ball,1,45.3,Australia,DJ Hussey,RT Ponting,Z Khan,1.0,0.0,,,India_Australia,2011/03/24
295,ball,1,45.4,Australia,RT Ponting,DJ Hussey,Z Khan,2.0,0.0,,,India_Australia,2011/03/24
296,ball,1,45.5,Australia,RT Ponting,DJ Hussey,Z Khan,1.0,0.0,,,India_Australia,2011/03/24
297,ball,1,45.6,Australia,DJ Hussey,RT Ponting,Z Khan,1.0,0.0,,,India_Australia,2011/03/24
298,ball,1,46.1,Australia,DJ Hussey,RT Ponting,R Ashwin,1.0,0.0,,,India_Australia,2011/03/24
299,ball,1,46.2,Australia,RT Ponting,DJ Hussey,R Ashwin,1.0,0.0,,,India_Australia,2011/03/24
300,ball,1,46.3,Australia,DJ Hussey,RT Ponting,R Ashwin,6.0,0.0,,,India_Australia,2011/03/24
301,ball,1,46.4,Australia,DJ Hussey,RT Ponting,R Ashwin,1.0,0.0,,,India_Australia,2011/03/24
302,ball,1,46.5,Australia,RT Ponting,DJ Hussey,R Ashwin,1.0,0.0,,,India_Australia,2011/03/24
303,ball,1,46.6,Australia,DJ Hussey,RT Ponting,R Ashwin,1.0,0.0,,,India_Australia,2011/03/24
304,ball,1,47.1,Australia,DJ Hussey,RT Ponting,Z Khan,1.0,0.0,,,India_Australia,2011/03/24
305,ball,1,47.2,Australia,RT Ponting,DJ Hussey,Z Khan,1.0,0.0,,,India_Australia,2011/03/24
306,ball,1,47.3,Australia,DJ Hussey,RT Ponting,Z Khan,0.0,0.0,,,India_Australia,2011/03/24
307,ball,1,47.4,Australia,DJ Hussey,RT Ponting,Z Khan,1.0,0.0,,,India_Australia,2011/03/24
308,ball,1,47.5,Australia,RT Ponting,DJ Hussey,Z Khan,1.0,0.0,,,India_Australia,2011/03/24
309,ball,1,47.6,Australia,DJ Hussey,RT Ponting,Z Khan,2.0,0.0,,,India_Australia,2011/03/24
310,ball,1,48.1,Australia,RT Ponting,DJ Hussey,R Ashwin,0.0,0.0,,,India_Australia,2011/03/24
311,ball,1,48.2,Australia,RT Ponting,DJ Hussey,R Ashwin,2.0,0.0,,,India_Australia,2011/03/24
312,ball,1,48.3,Australia,RT Ponting,DJ Hussey,R Ashwin,0.0,0.0,caught,RT Ponting,India_Australia,2011/03/24
313,ball,1,48.4,Australia,MG Johnson,DJ Hussey,R Ashwin,0.0,0.0,,,India_Australia,2011/03/24
314,ball,1,48.5,Australia,MG Johnson,DJ Hussey,R Ashwin,1.0,0.0,,,India_Australia,2011/03/24
315,ball,1,48.6,Australia,DJ Hussey,MG Johnson,R Ashwin,1.0,0.0,,,India_Australia,2011/03/24
316,ball,1,49.1,Australia,DJ Hussey,MG Johnson,Harbhajan Singh,0.0,5.0,,,India_Australia,2011/03/24
317,ball,1,49.2,Australia,DJ Hussey,MG Johnson,Harbhajan Singh,1.0,0.0,,,India_Australia,2011/03/24
318,ball,1,49.3,Australia,MG Johnson,DJ Hussey,Harbhajan Singh,2.0,0.0,,,India_Australia,2011/03/24
319,ball,1,49.4,Australia,MG Johnson,DJ Hussey,Harbhajan Singh,0.0,0.0,,,India_Australia,2011/03/24
320,ball,1,49.5,Australia,MG Johnson,DJ Hussey,Harbhajan Singh,2.0,0.0,,,India_Australia,2011/03/24
321,ball,1,49.6,Australia,MG Johnson,DJ Hussey,Harbhajan Singh,1.0,0.0,,,India_Australia,2011/03/24
322,ball,1,49.7,Australia,DJ Hussey,MG Johnson,Harbhajan Singh,2.0,0.0,,,India_Australia,2011/03/24
323,ball,2,0.1,India,V Sehwag,SR Tendulkar,B Lee,0.0,0.0,,,India_Australia,2011/03/24
324,ball,2,0.2,India,V Sehwag,SR Tendulkar,B Lee,0.0,0.0,,,India_Australia,2011/03/24
325,ball,2,0.3,India,V Sehwag,SR Tendulkar,B Lee,0.0,1.0,,,India_Australia,2011/03/24
326,ball,2,0.4,India,V Sehwag,SR Tendulkar,B Lee,4.0,0.0,,,India_Australia,2011/03/24
327,ball,2,0.5,India,V Sehwag,SR Tendulkar,B Lee,0.0,0.0,,,India_Australia,2011/03/24
328,ball,2,0.6,India,V Sehwag,SR Tendulkar,B Lee,0.0,0.0,,,India_Australia,2011/03/24
329,ball,2,0.7,India,V Sehwag,SR Tendulkar,B Lee,0.0,0.0,,,India_Australia,2011/03/24
330,ball,2,1.1,India,SR Tendulkar,V Sehwag,SW Tait,4.0,0.0,,,India_Australia,2011/03/24
331,ball,2,1.2,India,SR Tendulkar,V Sehwag,SW Tait,0.0,1.0,,,India_Australia,2011/03/24
332,ball,2,1.3,India,SR Tendulkar,V Sehwag,SW Tait,4.0,0.0,,,India_Australia,2011/03/24
333,ball,2,1.4,India,SR Tendulkar,V Sehwag,SW Tait,0.0,0.0,,,India_Australia,2011/03/24
334,ball,2,1.5,India,SR Tendulkar,V Sehwag,SW Tait,0.0,1.0,,,India_Australia,2011/03/24
335,ball,2,1.6,India,SR Tendulkar,V Sehwag,SW Tait,0.0,0.0,,,India_Australia,2011/03/24
336,ball,2,1.7,India,SR Tendulkar,V Sehwag,SW Tait,0.0,0.0,,,India_Australia,2011/03/24
337,ball,2,1.8,India,SR Tendulkar,V Sehwag,SW Tait,1.0,0.0,,,India_Australia,2011/03/24
338,ball,2,2.1,India,SR Tendulkar,V Sehwag,B Lee,1.0,0.0,,,India_Australia,2011/03/24
339,ball,2,2.2,India,V Sehwag,SR Tendulkar,B Lee,1.0,0.0,,,India_Australia,2011/03/24
340,ball,2,2.3,India,SR Tendulkar,V Sehwag,B Lee,0.0,0.0,,,India_Australia,2011/03/24
341,ball,2,2.4,India,SR Tendulkar,V Sehwag,B Lee,1.0,0.0,,,India_Australia,2011/03/24
342,ball,2,2.5,India,V Sehwag,SR Tendulkar,B Lee,1.0,0.0,,,India_Australia,2011/03/24
343,ball,2,2.6,India,SR Tendulkar,V Sehwag,B Lee,0.0,0.0,,,India_Australia,2011/03/24
344,ball,2,3.1,India,V Sehwag,SR Tendulkar,SW Tait,0.0,0.0,,,India_Australia,2011/03/24
345,ball,2,3.2,India,V Sehwag,SR Tendulkar,SW Tait,0.0,1.0,,,India_Australia,2011/03/24
346,ball,2,3.3,India,V Sehwag,SR Tendulkar,SW Tait,0.0,0.0,,,India_Australia,2011/03/24
347,ball,2,3.4,India,V Sehwag,SR Tendulkar,SW Tait,0.0,1.0,,,India_Australia,2011/03/24
348,ball,2,3.5,India,V Sehwag,SR Tendulkar,SW Tait,4.0,0.0,,,India_Australia,2011/03/24
349,ball,2,3.6,India,V Sehwag,SR Tendulkar,SW Tait,0.0,0.0,,,India_Australia,2011/03/24
350,ball,2,3.7,India,V Sehwag,SR Tendulkar,SW Tait,0.0,0.0,,,India_Australia,2011/03/24
351,ball,2,3.8,India,V Sehwag,SR Tendulkar,SW Tait,0.0,0.0,,,India_Australia,2011/03/24
352,ball,2,4.1,India,SR Tendulkar,V Sehwag,B Lee,1.0,0.0,,,India_Australia,2011/03/24
353,ball,2,4.2,India,V Sehwag,SR Tendulkar,B Lee,1.0,0.0,,,India_Australia,2011/03/24
354,ball,2,4.3,India,SR Tendulkar,V Sehwag,B Lee,0.0,0.0,,,India_Australia,2011/03/24
355,ball,2,4.4,India,SR Tendulkar,V Sehwag,B Lee,0.0,0.0,,,India_Australia,2011/03/24
356,ball,2,4.5,India,SR Tendulkar,V Sehwag,B Lee,0.0,0.0,,,India_Australia,2011/03/24
357,ball,2,4.6,India,SR Tendulkar,V Sehwag,B Lee,2.0,0.0,,,India_Australia,2011/03/24
358,ball,2,5.1,India,V Sehwag,SR Tendulkar,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
359,ball,2,5.2,India,V Sehwag,SR Tendulkar,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
360,ball,2,5.3,India,V Sehwag,SR Tendulkar,MG Johnson,0.0,1.0,,,India_Australia,2011/03/24
361,ball,2,5.4,India,V Sehwag,SR Tendulkar,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
362,ball,2,5.5,India,V Sehwag,SR Tendulkar,MG Johnson,3.0,0.0,,,India_Australia,2011/03/24
363,ball,2,5.6,India,SR Tendulkar,V Sehwag,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
364,ball,2,5.7,India,SR Tendulkar,V Sehwag,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
365,ball,2,6.1,India,V Sehwag,SR Tendulkar,SR Watson,1.0,0.0,,,India_Australia,2011/03/24
366,ball,2,6.2,India,SR Tendulkar,V Sehwag,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
367,ball,2,6.3,India,SR Tendulkar,V Sehwag,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
368,ball,2,6.4,India,SR Tendulkar,V Sehwag,SR Watson,4.0,0.0,,,India_Australia,2011/03/24
369,ball,2,6.5,India,SR Tendulkar,V Sehwag,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
370,ball,2,6.6,India,SR Tendulkar,V Sehwag,SR Watson,1.0,0.0,,,India_Australia,2011/03/24
371,ball,2,7.1,India,SR Tendulkar,V Sehwag,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
372,ball,2,7.2,India,SR Tendulkar,V Sehwag,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
373,ball,2,7.3,India,SR Tendulkar,V Sehwag,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
374,ball,2,7.4,India,SR Tendulkar,V Sehwag,MG Johnson,4.0,0.0,,,India_Australia,2011/03/24
375,ball,2,7.5,India,SR Tendulkar,V Sehwag,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
376,ball,2,7.6,India,SR Tendulkar,V Sehwag,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
377,ball,2,8.1,India,V Sehwag,SR Tendulkar,SR Watson,0.0,0.0,caught,V Sehwag,India_Australia,2011/03/24
378,ball,2,8.2,India,SR Tendulkar,G Gambhir,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
379,ball,2,8.3,India,SR Tendulkar,G Gambhir,SR Watson,4.0,0.0,,,India_Australia,2011/03/24
380,ball,2,8.4,India,SR Tendulkar,G Gambhir,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
381,ball,2,8.5,India,SR Tendulkar,G Gambhir,SR Watson,1.0,0.0,,,India_Australia,2011/03/24
382,ball,2,8.6,India,G Gambhir,SR Tendulkar,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
383,ball,2,9.1,India,SR Tendulkar,G Gambhir,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
384,ball,2,9.2,India,SR Tendulkar,G Gambhir,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
385,ball,2,9.3,India,SR Tendulkar,G Gambhir,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
386,ball,2,9.4,India,SR Tendulkar,G Gambhir,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
387,ball,2,9.5,India,SR Tendulkar,G Gambhir,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
388,ball,2,9.6,India,SR Tendulkar,G Gambhir,MG Johnson,1.0,0.0,,,India_Australia,2011/03/24
389,ball,2,10.1,India,SR Tendulkar,G Gambhir,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
390,ball,2,10.2,India,SR Tendulkar,G Gambhir,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
391,ball,2,10.3,India,SR Tendulkar,G Gambhir,SR Watson,2.0,0.0,,,India_Australia,2011/03/24
392,ball,2,10.4,India,SR Tendulkar,G Gambhir,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
393,ball,2,10.5,India,SR Tendulkar,G Gambhir,SR Watson,1.0,0.0,,,India_Australia,2011/03/24
394,ball,2,10.6,India,G Gambhir,SR Tendulkar,SR Watson,0.0,1.0,,,India_Australia,2011/03/24
395,ball,2,10.7,India,G Gambhir,SR Tendulkar,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
396,ball,2,11.1,India,SR Tendulkar,G Gambhir,MG Johnson,4.0,0.0,,,India_Australia,2011/03/24
397,ball,2,11.2,India,SR Tendulkar,G Gambhir,MG Johnson,4.0,0.0,,,India_Australia,2011/03/24
398,ball,2,11.3,India,SR Tendulkar,G Gambhir,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
399,ball,2,11.4,India,SR Tendulkar,G Gambhir,MG Johnson,2.0,0.0,,,India_Australia,2011/03/24
400,ball,2,11.5,India,SR Tendulkar,G Gambhir,MG Johnson,0.0,0.0,,,India_Australia,2011/03/24
401,ball,2,11.6,India,SR Tendulkar,G Gambhir,MG Johnson,1.0,0.0,,,India_Australia,2011/03/24
402,ball,2,12.1,India,SR Tendulkar,G Gambhir,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
403,ball,2,12.2,India,SR Tendulkar,G Gambhir,SR Watson,1.0,0.0,,,India_Australia,2011/03/24
404,ball,2,12.3,India,G Gambhir,SR Tendulkar,SR Watson,1.0,0.0,,,India_Australia,2011/03/24
405,ball,2,12.4,India,SR Tendulkar,G Gambhir,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
406,ball,2,12.5,India,SR Tendulkar,G Gambhir,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
407,ball,2,12.6,India,SR Tendulkar,G Gambhir,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
408,ball,2,13.1,India,G Gambhir,SR Tendulkar,B Lee,0.0,0.0,,,India_Australia,2011/03/24
409,ball,2,13.2,India,G Gambhir,SR Tendulkar,B Lee,0.0,0.0,,,India_Australia,2011/03/24
410,ball,2,13.3,India,G Gambhir,SR Tendulkar,B Lee,0.0,0.0,,,India_Australia,2011/03/24
411,ball,2,13.4,India,G Gambhir,SR Tendulkar,B Lee,1.0,0.0,,,India_Australia,2011/03/24
412,ball,2,13.5,India,SR Tendulkar,G Gambhir,B Lee,1.0,0.0,,,India_Australia,2011/03/24
413,ball,2,13.6,India,G Gambhir,SR Tendulkar,B Lee,1.0,0.0,,,India_Australia,2011/03/24
414,ball,2,14.1,India,G Gambhir,SR Tendulkar,SR Watson,4.0,0.0,,,India_Australia,2011/03/24
415,ball,2,14.2,India,G Gambhir,SR Tendulkar,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
416,ball,2,14.3,India,G Gambhir,SR Tendulkar,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
417,ball,2,14.4,India,G Gambhir,SR Tendulkar,SR Watson,1.0,0.0,,,India_Australia,2011/03/24
418,ball,2,14.5,India,SR Tendulkar,G Gambhir,SR Watson,1.0,0.0,,,India_Australia,2011/03/24
419,ball,2,14.6,India,G Gambhir,SR Tendulkar,SR Watson,0.0,0.0,,,India_Australia,2011/03/24
420,ball,2,15.1,India,SR Tendulkar,G Gambhir,B Lee,0.0,0.0,,,India_Australia,2011/03/24
421,ball,2,15.2,India,SR Tendulkar,G Gambhir,B Lee,1.0,0.0,,,India_Australia,2011/03/24
422,ball,2,15.3,India,G Gambhir,SR Tendulkar,B Lee,0.0,0.0,,,India_Australia,2011/03/24
423,ball,2,15.4,India,G Gambhir,SR Tendulkar,B Lee,0.0,1.0,,,India_Australia,2011/03/24
424,ball,2,15.5,India,G Gambhir,SR Tendulkar,B Lee,1.0,0.0,,,India_Australia,2011/03/24
425,ball,2,15.6,India,SR Tendulkar,G Gambhir,B Lee,0.0,0.0,,,India_Australia,2011/03/24
426,ball,2,15.7,India,SR Tendulkar,G Gambhir,B Lee,1.0,0.0,,,India_Australia,2011/03/24
427,ball,2,16.1,India,SR Tendulkar,G Gambhir,SW Tait,0.0,1.0,,,India_Australia,2011/03/24
428,ball,2,16.2,India,SR Tendulkar,G Gambhir,SW Tait,2.0,0.0,,,India_Australia,2011/03/24
429,ball,2,16.3,India,SR Tendulkar,G Gambhir,SW Tait,0.0,0.0,,,India_Australia,2011/03/24
430,ball,2,16.4,India,SR Tendulkar,G Gambhir,SW Tait,0.0,0.0,,,India_Australia,2011/03/24
431,ball,2,16.5,India,SR Tendulkar,G Gambhir,SW Tait,0.0,0.0,,,India_Australia,2011/03/24
432,ball,2,16.6,India,SR Tendulkar,G Gambhir,SW Tait,1.0,0.0,,,India_Australia,2011/03/24
433,ball,2,16.7,India,G Gambhir,SR Tendulkar,SW Tait,0.0,1.0,,,India_Australia,2011/03/24
434,ball,2,16.8,India,G Gambhir,SR Tendulkar,SW Tait,1.0,0.0,,,India_Australia,2011/03/24
435,ball,2,17.1,India,G Gambhir,SR Tendulkar,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
436,ball,2,17.2,India,SR Tendulkar,G Gambhir,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
437,ball,2,17.3,India,G Gambhir,SR Tendulkar,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
438,ball,2,17.4,India,SR Tendulkar,G Gambhir,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
439,ball,2,17.5,India,G Gambhir,SR Tendulkar,JJ Krejza,4.0,0.0,,,India_Australia,2011/03/24
440,ball,2,17.6,India,G Gambhir,SR Tendulkar,JJ Krejza,0.0,0.0,,,India_Australia,2011/03/24
441,ball,2,18.1,India,SR Tendulkar,G Gambhir,SW Tait,0.0,0.0,caught,SR Tendulkar,India_Australia,2011/03/24
442,ball,2,18.2,India,V Kohli,G Gambhir,SW Tait,0.0,0.0,,,India_Australia,2011/03/24
443,ball,2,18.3,India,V Kohli,G Gambhir,SW Tait,0.0,0.0,,,India_Australia,2011/03/24
444,ball,2,18.4,India,V Kohli,G Gambhir,SW Tait,1.0,0.0,,,India_Australia,2011/03/24
445,ball,2,18.5,India,G Gambhir,V Kohli,SW Tait,0.0,1.0,,,India_Australia,2011/03/24
446,ball,2,18.6,India,G Gambhir,V Kohli,SW Tait,1.0,0.0,,,India_Australia,2011/03/24
447,ball,2,18.7,India,V Kohli,G Gambhir,SW Tait,1.0,0.0,,,India_Australia,2011/03/24
448,ball,2,19.1,India,V Kohli,G Gambhir,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
449,ball,2,19.2,India,G Gambhir,V Kohli,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
450,ball,2,19.3,India,V Kohli,G Gambhir,JJ Krejza,0.0,0.0,,,India_Australia,2011/03/24
451,ball,2,19.4,India,V Kohli,G Gambhir,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
452,ball,2,19.5,India,G Gambhir,V Kohli,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
453,ball,2,19.6,India,V Kohli,G Gambhir,JJ Krejza,0.0,0.0,,,India_Australia,2011/03/24
454,ball,2,20.1,India,G Gambhir,V Kohli,SW Tait,1.0,0.0,,,India_Australia,2011/03/24
455,ball,2,20.2,India,V Kohli,G Gambhir,SW Tait,0.0,0.0,,,India_Australia,2011/03/24
456,ball,2,20.3,India,V Kohli,G Gambhir,SW Tait,1.0,0.0,,,India_Australia,2011/03/24
457,ball,2,20.4,India,G Gambhir,V Kohli,SW Tait,1.0,0.0,,,India_Australia,2011/03/24
458,ball,2,20.5,India,V Kohli,G Gambhir,SW Tait,1.0,0.0,,,India_Australia,2011/03/24
459,ball,2,20.6,India,G Gambhir,V Kohli,SW Tait,2.0,0.0,,,India_Australia,2011/03/24
460,ball,2,21.1,India,V Kohli,G Gambhir,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
461,ball,2,21.2,India,G Gambhir,V Kohli,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
462,ball,2,21.3,India,V Kohli,G Gambhir,JJ Krejza,0.0,0.0,,,India_Australia,2011/03/24
463,ball,2,21.4,India,V Kohli,G Gambhir,JJ Krejza,0.0,0.0,,,India_Australia,2011/03/24
464,ball,2,21.5,India,V Kohli,G Gambhir,JJ Krejza,0.0,0.0,,,India_Australia,2011/03/24
465,ball,2,21.6,India,V Kohli,G Gambhir,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
466,ball,2,22.1,India,V Kohli,G Gambhir,MJ Clarke,1.0,0.0,,,India_Australia,2011/03/24
467,ball,2,22.2,India,G Gambhir,V Kohli,MJ Clarke,1.0,0.0,,,India_Australia,2011/03/24
468,ball,2,22.3,India,V Kohli,G Gambhir,MJ Clarke,0.0,0.0,,,India_Australia,2011/03/24
469,ball,2,22.4,India,V Kohli,G Gambhir,MJ Clarke,0.0,0.0,,,India_Australia,2011/03/24
470,ball,2,22.5,India,V Kohli,G Gambhir,MJ Clarke,1.0,0.0,,,India_Australia,2011/03/24
471,ball,2,22.6,India,G Gambhir,V Kohli,MJ Clarke,1.0,0.0,,,India_Australia,2011/03/24
472,ball,2,23.1,India,G Gambhir,V Kohli,JJ Krejza,0.0,0.0,,,India_Australia,2011/03/24
473,ball,2,23.2,India,G Gambhir,V Kohli,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
474,ball,2,23.3,India,V Kohli,G Gambhir,JJ Krejza,0.0,0.0,,,India_Australia,2011/03/24
475,ball,2,23.4,India,V Kohli,G Gambhir,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
476,ball,2,23.5,India,G Gambhir,V Kohli,JJ Krejza,0.0,0.0,,,India_Australia,2011/03/24
477,ball,2,23.6,India,G Gambhir,V Kohli,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
478,ball,2,24.1,India,G Gambhir,V Kohli,MJ Clarke,0.0,0.0,,,India_Australia,2011/03/24
479,ball,2,24.2,India,G Gambhir,V Kohli,MJ Clarke,1.0,0.0,,,India_Australia,2011/03/24
480,ball,2,24.3,India,V Kohli,G Gambhir,MJ Clarke,1.0,0.0,,,India_Australia,2011/03/24
481,ball,2,24.4,India,G Gambhir,V Kohli,MJ Clarke,1.0,0.0,,,India_Australia,2011/03/24
482,ball,2,24.5,India,V Kohli,G Gambhir,MJ Clarke,1.0,0.0,,,India_Australia,2011/03/24
483,ball,2,24.6,India,G Gambhir,V Kohli,MJ Clarke,1.0,0.0,,,India_Australia,2011/03/24
484,ball,2,25.1,India,G Gambhir,V Kohli,JJ Krejza,2.0,0.0,,,India_Australia,2011/03/24
485,ball,2,25.2,India,G Gambhir,V Kohli,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
486,ball,2,25.3,India,V Kohli,G Gambhir,JJ Krejza,1.0,0.0,,,India_Australia,2011/03/24
